# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.376,0.344,0.019998788833618164,0.4110827613676387,0.8221655227352774
0.363,0.445,0.01999831199645996,0.4110827613676387,0.8221655227352774
0.396,0.527,0.019999265670776367,0.4110827613676387,0.8221655227352774
0.404,0.52,0.019999980926513672,0.4110827613676387,0.8221655227352774
0.408,0.519,0.019999265670776367,0.4110827613676387,0.8221655227352774
0.392,0.525,0.020000457763671875,0.4110827613676387,0.8221655227352774
0.412,0.525,0.10000109672546387,0.4110827613676387,0.8221655227352774
0.412,0.525,0.01999950408935547,0.4110827613676387,0.8221655227352774
0.397,0.524,0.0200042724609375,0.4110827613676387,0.8221655227352774
0.404,0.517,0.019997596740722656,0.4110827613676387,0.8221655227352774
0.412,0.528,0.019997358322143555,0.4110827613676387,0.8221655227352774
0.412,0.519,0.20000147819519043,0.4110827613676387,0.8221655227352774
0.404,0.511,0.020000219345092773,0.4110827613676387,0.8221655227352774
0.404,0.511,0.01999974250793457,0.4110827613676387,0.8221655227352774
0.416,0.523,0.01999950408935547,0.4110827613676387,0.8221655227352774
0.401,0.513,0.019998550415039062,0.4110827613676387,0.8221655227352774
0.398,0.525,0.08000063896179199,0.4110827613676387,0.8221655227352774
0.409,0.522,0.020000219345092773,0.4110827613676387,0.8221655227352774
0.418,0.526,0.01999950408935547,0.4110827613676387,0.8221655227352774
0.406,0.515,0.020000934600830078,0.4110827613676387,0.8221655227352774
0.406,0.515,0.02000260353088379,0.4110827613676387,0.8221655227352774
0.417,0.525,0.05999636650085449,0.4110827613676387,0.8221655227352774
0.418,0.504,0.020003557205200195,0.4110827613676387,0.8221655227352774
0.4,0.52,0.019997358322143555,0.4110827613676387,0.8221655227352774
0.398,0.517,0.01999974250793457,0.4110827613676387,0.8221655227352774
0.398,0.517,0.01999950408935547,0.4110827613676387,0.8221655227352774
0.4,0.522,0.09999966621398926,0.4110827613676387,0.8221655227352774
0.402,0.55,0.020000457763671875,0.4110827613676387,0.8221655227352774
0.403,0.521,0.02000141143798828,0.4110827613676387,0.8221655227352774
0.406,0.518,0.019999980926513672,0.4110827613676387,0.8221655227352774
0.405,0.529,0.019999265670776367,0.4110827613676387,0.8221655227352774
0.403,0.525,0.060001373291015625,0.4110827613676387,0.8221655227352774
0.402,0.521,0.019998788833618164,0.4110827613676387,0.8221655227352774
0.404,0.514,0.019999980926513672,0.4110827613676387,0.8221655227352774
0.405,0.541,0.019984722137451172,0.4110827613676387,0.8221655227352774
0.405,0.541,0.020015716552734375,0.4110827613676387,0.8221655227352774
0.394,0.523,0.01999950408935547,0.4110827613676387,-0.8221655227352774
0.405,0.522,0.01999974250793457,0.4110827613676387,-0.8221655227352774
0.405,0.522,0.020000457763671875,0.4110827613676387,-0.8221655227352774
0.41,0.494,0.01999807357788086,0.4110827613676387,-0.8221655227352774
0.398,-0.521,0.01999974250793457,0.4110827613676387,0.0
0.406,-0.517,0.019999265670776367,0.4110827613676387,0.0
0.399,-0.497,0.020003080368041992,0.4110827613676387,0.0
0.399,-0.497,0.020001649856567383,0.4110827613676387,0.0
0.358,-0.093,0.020000457763671875,0.4110827613676387,-0.8221655227352774
0.358,-0.093,0.020000934600830078,0.4110827613676387,-0.8221655227352774
0.446,0.021,0.02000141143798828,0.4110827613676387,-0.8221655227352774
0.345,-0.13,0.01999807357788086,0.4110827613676387,-0.8221655227352774
0.397,-0.523,0.019999265670776367,0.4110827613676387,0.0
0.418,-0.535,0.020001649856567383,0.4110827613676387,0.0
0.414,-0.504,0.01999974250793457,0.4110827613676387,0.0
0.414,-0.491,0.020000696182250977,0.4110827613676387,0.0
0.48,0.129,0.019999265670776367,0.4110827613676387,-0.8221655227352774
0.389,-0.003,0.01999974250793457,0.4110827613676387,-0.8221655227352774
0.416,0.026,0.020001649856567383,0.4110827613676387,-0.8221655227352774
0.416,0.026,0.01999974250793457,0.4110827613676387,-0.8221655227352774
0.392,-0.542,0.019999265670776367,0.4110827613676387,0.0
0.393,-0.55,0.019999980926513672,0.4110827613676387,0.0
0.408,-0.501,0.020000934600830078,0.4110827613676387,0.0
0.382,-0.499,0.020000219345092773,0.4110827613676387,0.0
0.42,0.032,0.019999027252197266,0.4110827613676387,-0.8221655227352774
0.356,-0.056,0.019998550415039062,0.4110827613676387,-0.8221655227352774
