# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
-0.0026873121492736463,-0.009405991855307237,0.9662797062889559,-0.04032611072709722,0.05,0.957329880053681,-0.0613017669362559,-0.053746242985472925,-0.18811983710614474,-0.00894982623527485,-0.02097565620915868,-0.038966302429155414
-0.005830563605679906,-0.005686498451024202,0.960449142683276,-0.04601260917812142,0.05,0.957329880053681,-0.0613017669362559,-0.11661127211359812,-0.11372996902048405,-0.0031192626295949433,-0.015289157758134476,-0.04419277103774736
-0.014534758407183768,-0.014813280432655236,0.9459143842760922,-0.06082588961077666,0.05,0.8876601141728517,-0.0923228043047467,-0.29069516814367535,-0.2962656086531047,-0.05825427010324047,-0.031496914693970035,-0.05753608391922336
-0.02097712127258644,-0.01596969420549292,0.9249372630035058,-0.07679558381626958,0.05,0.7664779012611533,-0.10593394541274465,-0.4195424254517288,-0.3193938841098584,-0.15845936174235242,-0.029138361596475065,-0.07103109710577671
-0.03135438971301707,-0.012664526594013112,0.8935828732904887,-0.08946011041028269,0.05,0.7664779012611533,-0.10593394541274465,-0.6270877942603414,-0.25329053188026224,-0.12710497202933535,-0.016473835002461953,-0.07994002250530477
-0.02488791959947756,0.005452150866578201,0.8686949536910111,-0.08400795954370449,0.05,0.7653386668971648,-0.06820586603114764,-0.4977583919895512,0.10904301733156402,-0.10335628679384634,0.015802093512556847,-0.0729772905254947
-0.01712806092923358,0.027608915580324744,0.8515668927617775,-0.05639904396337975,0.05,0.8355875454224199,-0.12771176315734395,-0.3425612185846716,0.5521783116064949,-0.015979347339357686,-0.0713127191939642,-0.04802755862263018
0.011135893127025231,0.03325817631544458,0.8627027858888028,-0.023140867647935166,0.05,1.0,-0.21905194705897366,0.22271786254050463,0.6651635263088915,0.13729721411119722,-0.1959110794110385,-0.019963690987757736
0.01575411713853747,-0.0066119775630486335,0.8784569030273403,-0.0297528452109838,0.05,1.0,-0.2514225034104087,0.3150823427707494,-0.13223955126097267,0.12154309697265975,-0.2216696581994249,-0.02613659226029266
0.01696414113500555,-0.04004593153375664,0.8954210441623458,-0.06979877674474044,0.05,1.0,-0.2514225034104087,0.339282822700111,-0.8009186306751328,0.1045789558376542,-0.18162372666566828,-0.062499293554029944
0.005683930090264799,-0.0386076624866523,0.9011049742526106,-0.10840643923139275,0.05,1.0,-0.258185284915983,0.11367860180529599,-0.772153249733046,0.0988950257473894,-0.14977884568459027,-0.09768558163242136
0.012220042433324307,-0.01677023800303272,0.9133250166859349,-0.12517667723442547,0.05,1.0,-0.2704034857084781,0.24440084866648615,-0.3354047600606544,0.08667498331406509,-0.14522680847405264,-0.11432699082382153
0.03076763882273159,-0.0107342167168894,0.9440926555086665,-0.13591089395131487,0.05,1.0,-0.2765794618780632,0.6153527764546318,-0.214684334337788,0.0559073444913335,-0.14066856792674834,-0.1283124767830536
0.03225886456041405,-0.022953279464597465,0.9763515200690805,-0.15886417341591233,0.05,1.0,-0.2765794618780632,0.6451772912082809,-0.4590655892919493,0.023648479930919453,-0.11771528846215087,-0.15510727719914402
0.028523682606233502,-0.025249309857413194,1.004875202675314,-0.18411348327332552,0.05,1.0,-0.2970687794403929,0.57047365212467,-0.5049861971482639,-0.00487520267531405,-0.11295529616706737,-0.18501107381954102
0.02592855230310276,-0.011221665542586329,1.0308037549784168,-0.19533514881591185,0.05,0.9999999999999999,-0.33431258734212377,0.5185710460620552,-0.22443331085172658,-0.03080375497841692,-0.13897743852621192,-0.20135220487870978
