#diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.0491424952331756,0.013141899418841384,0.6515274698421781,0.0613041380584561,0.05,0.8817138110785324,0.1316675390081117
0.05673309786267733,0.006757199344958949,0.7082605677048555,0.06806133740341505,0.05,0.8496750891967628,0.12889110968613268
0.05258624341924123,0.0077909490110672636,0.7608468111240967,0.07585228641448231,0.05,0.8496750891967628,0.12889110968613268
0.04854195988555876,-0.0028599959150187454,0.8093887710096554,0.07299229049946357,0.05,0.7657307065803878,0.13955724581994178
0.030718858442497332,-0.004132545231738408,0.8401076294521528,0.06885974526772516,0.05,0.7144959400771662,0.15351468574649535
-0.051193051383775945,0.08835034288552678,0.7889145780683768,0.15721008815325194,0.05,0.6889661462697233,0.14747730770073805
-0.047307635509257095,0.05824524156025809,0.7416069425591197,0.21545532971351003,0.05,0.6889661462697233,0.14747730770073805
-0.06287492810628825,0.05542921309048235,0.6787320144528315,0.2708845428039924,0.05,0.46308384043182793,0.18699705862098914
-0.021994864989735463,-0.02653713287395082,0.656737149463096,0.24434740993004156,0.05,0.36145910525933167,0.1666400175893653
-0.07617353533330884,0.009465410307798294,0.5805636141297872,0.25381282023783985,0.05,0.3547691687211737,0.16369838617909255
-0.058638165625793714,-0.022160801224846677,0.5219254485039935,0.23165201901299318,0.05,0.3547691687211737,0.16369838617909255
-0.08849800482775078,0.01019161848849684,0.4334274436762427,0.24184363750149002,0.05,0.2381610668847988,0.13277356843178276
-0.04821199820544414,-0.030645437263111003,0.38521544547079856,0.211198200238379,0.05,0.17826621515705215,0.0942083113837513
-0.0393746412224793,-0.06286862769272508,0.34584080424831926,0.14832957254565393,0.05,0.430055968747571,0.11354325057496546
-0.03784074163875256,-0.043467407506836,0.3080000626095667,0.10486216503881793,0.05,0.430055968747571,0.11354325057496546
-0.013063001464877044,-0.0658358977975414,0.29493706114468965,0.03902626724127654,0.05,0.5817883079939788,0.034733829141704586
-0.011490999215187037,-0.006527706145921554,0.2834460619295026,0.03249856109535498,0.05,0.5437340982347398,-0.003489562114118556
0.018609151038209315,-0.0032497598214848364,0.30205521296771193,0.029248801273870147,0.05,0.5583312636961751,-0.003882178192301885
0.04189834458015523,-0.007967088548244836,0.34395355754786716,0.02128171272562531,0.05,0.5583312636961751,-0.003882178192301885
0.05083080720500943,-0.00047526635347960866,0.3947843647528766,0.020806446372145702,0.05,0.5892537740749555,-0.025868555086039444
0.04948950790246098,-0.010351951293851264,0.4442738726553376,0.010454495078294438,0.05,0.5091524940049219,-0.06548064220736449
0.05152156319992551,-0.01691479643460642,0.4957954358552631,-0.006460301356311982,0.05,0.5442426413034966,-0.05567475898631204
0.03168164161959519,-0.009109388184224701,0.5274770774748583,-0.015569689540536683,0.05,0.5442426413034966,-0.05567475898631204
0.01890279184203625,0.0007800881478554067,0.5463798693168945,-0.014789601392681276,0.05,0.5653891192560362,-0.01923568824037026
0.011033741360390592,-0.0006940342610580463,0.5574136106772851,-0.015483635653739322,0.05,0.49131866500241966,-0.0922198509258179
-0.00039010455756016693,-0.0075786148199881755,0.557023506119725,-0.023062250473727498,0.05,0.5131624919510841,-0.09822316188358843
-0.010262052132360644,-0.02430561518368102,0.5467614539873643,-0.04736786565740852,0.05,0.5131624919510841,-0.09822316188358843
-0.02333231210425135,-0.022226334693037884,0.523429141883113,-0.0695942003504464,0.05,0.46484823908800854,-0.04707826529578489
-0.02370081552253228,-0.013905066616584999,0.4997283263605807,-0.0834992669670314,0.05,0.13222302369103742,-0.09430892780110171
-0.026205875258660527,-0.00843845428113603,0.47352245110192015,-0.09193772124816743,0.05,0.1400961295522595,-0.08926472007817562
-0.02915298049264392,-0.015177904124433025,0.44436947060927623,-0.10711562537260046,0.05,0.1400961295522595,-0.08926472007817562
-0.05453287861366346,0.0213015717954238,0.38983659199561277,-0.08581405357717665,0.05,0.14172723048235084,-0.055285010142732474
-0.04000548353315747,0.025568186473481774,0.3498311084624553,-0.06024586710369488,0.05,0.2432637871618575,-0.024875068178776567
-0.07133033162040026,0.05671149370658395,0.27850077684205504,-0.0035343733971109287,0.05,-0.26970432838133496,-0.07845465955800304
-0.04160062423946556,-0.02719747225967632,0.23690015260258948,-0.030731845656787247,0.05,-0.26970432838133496,-0.07845465955800304
-0.06901617559136933,-0.0032049456318006438,0.16788397701122015,-0.03393679128858789,0.05,-0.6778760342187927,-0.05099361872262101
-0.05262403804570702,-0.028569191462017106,0.11525993896551313,-0.062505982750605,0.05,-0.29887107220443965,-0.017280598241240317
-0.051341599930132625,0.030940979412821278,0.06391833903538051,-0.03156500333778372,0.05,-0.424427058300515,-0.0029327845693372266
-0.1342317933532779,0.0078097780561817084,-0.07031345431789739,-0.02375522528160201,0.05,-0.7,-0.1752948001283774
-0.0611410288107541,-0.025327784137737452,-0.1314544831286515,-0.04908300941933946,0.05,-0.7,-0.16442792437278722
-0.06446638288169393,-0.02929972877522087,-0.19592086601034542,-0.07838273819456033,0.05,-0.7,-0.16442792437278722
-0.07810160435905339,-0.024255726737593353,-0.2740224703693988,-0.10263846493215369,0.05,-0.7,-0.13121557952917515
-0.08024177907635671,-0.012470256372287422,-0.3542642494457555,-0.11510872130444111,0.05,-0.7,-0.09001420546670488
-0.0709755508782044,0.001802513660415908,-0.4252398003239599,-0.1133062076440252,0.05,-0.7,-0.09715370183851997
